career_title,skill_id,weight,relation_type,career_source
chief data officer,information-categorisation,52,optional,esco
chief data officer,report-analysis-results,51,optional,esco
chief data officer,database-management-systems,50,optional,esco
chief data officer,information-extraction,48,optional,esco
chief data officer,deliver-visual-presentation-of-data,47,optional,esco
chief data officer,unstructured-data,46,optional,esco
chief data officer,implement-ict-risk-management,45,optional,esco
chief data officer,online-analytical-processing,44,optional,esco
chief data officer,apply-change-management,42,optional,esco
chief data officer,use-databases,40,optional,esco
chief data officer,coordinate-technological-activities,38,optional,esco
chief data officer,query-languages,34,optional,esco
chief data officer,database-development-tools,32,optional,esco
chief data officer,mysql,30,optional,esco
chief data officer,postgresql,30,optional,esco
chief data officer,sql-server,28,optional,esco
chief data officer,oracle-relational-database,26,optional,esco
chief data officer,db2,22,optional,esco
chief data officer,mdx,20,optional,esco
chief data officer,sparql,18,optional,esco
chief data officer,xquery,18,optional,esco
chief data officer,teradata-database,16,optional,esco
chief data officer,microsoft-access,14,optional,esco
chief data officer,resource-description-framework-query-language,14,optional,esco
chief data officer,ldap,12,optional,esco
chief data officer,linq,12,optional,esco
chief data officer,ibm-informix,10,optional,esco
chief data officer,objectstore,10,optional,esco
chief data officer,openedge-database,10,optional,esco
chief data officer,ca-datacom-db,8,optional,esco
chief data officer,filemaker-database-management-systems,8,optional,esco
chief data officer,n1ql,8,optional,esco
chief ICT security officer,information-security-strategy,95,essential,esco
chief ICT security officer,cyber-security,90,essential,esco
chief ICT security officer,implement-ict-risk-management,88,essential,esco
chief ICT security officer,manage-it-security-compliances,86,essential,esco
chief ICT security officer,identify-ict-security-risks,85,essential,esco
chief ICT security officer,internal-risk-management-policy,84,essential,esco
chief ICT security officer,ict-security-standards,82,essential,esco
chief ICT security officer,data-protection,80,essential,esco
chief ICT security officer,ensure-compliance-with-legal-requirements,79,essential,esco
chief ICT security officer,organisational-resilience,78,essential,esco
chief ICT security officer,manage-disaster-recovery-plans,77,essential,esco
chief ICT security officer,ict-security-legislation,76,essential,esco
chief ICT security officer,ensure-information-privacy,75,essential,esco
chief ICT security officer,information-confidentiality,74,essential,esco
chief ICT security officer,maintain-plan-for-continuity-of-operations,73,essential,esco
chief ICT security officer,implement-ict-safety-policies,72,essential,esco
chief ICT security officer,ensure-adherence-to-organisational-ict-standards,71,essential,esco
chief ICT security officer,ict-network-security-risks,70,essential,esco
chief ICT security officer,cyber-attack-counter-measures,68,essential,esco
chief ICT security officer,attack-vectors,66,essential,esco
chief ICT security officer,lead-disaster-recovery-exercises,64,essential,esco
chief ICT security officer,ensure-cross-department-cooperation,62,essential,esco
chief ICT security officer,implement-corporate-governance,60,essential,esco
chief ICT security officer,audit-techniques,58,essential,esco
chief ICT security officer,manage-staff,57,optional,esco
chief ICT security officer,educate-on-data-confidentiality,56,essential,esco
chief ICT security officer,control-objectives-for-information-and-related-technology,55,optional,esco
chief ICT security officer,ict-recovery-techniques,54,optional,esco
chief ICT security officer,execute-ict-audits,53,optional,esco
chief ICT security officer,monitor-developments-in-field-of-expertise,52,essential,esco
chief ICT security officer,cloud-security-and-compliance,51,optional,esco
chief ICT security officer,identify-legal-requirements,50,optional,esco
chief ICT security officer,monitor-technology-trends,50,essential,esco
chief ICT security officer,conduct-impact-evaluation-of-ict-processes-on-business,49,optional,esco
chief ICT security officer,implement-cloud-security-and-compliance,48,optional,esco
chief ICT security officer,ict-encryption,47,optional,esco
chief ICT security officer,ict-infrastructure,46,optional,esco
chief ICT security officer,coordinate-technological-activities,45,optional,esco
chief ICT security officer,web-application-security-threats,44,optional,esco
chief ICT security officer,train-employees,43,optional,esco
chief ICT security officer,create-solutions-to-problems,42,optional,esco
chief ICT security officer,optimise-choice-of-ict-solution,41,optional,esco
chief ICT security officer,cloud-technologies,40,optional,esco
chief ICT security officer,manage-digital-identity,39,optional,esco
chief ICT security officer,computer-forensics,38,optional,esco
chief ICT security officer,cloud-monitoring-and-reporting,36,optional,esco
chief ICT security officer,ict-process-quality-models,35,optional,esco
chief ICT security officer,decision-support-systems,34,essential,esco
chief ICT security officer,manage-keys-for-data-protection,34,optional,esco
chief ICT security officer,assess-ict-knowledge,33,optional,esco
chief ICT security officer,internet-governance,32,optional,esco
chief ICT security officer,use-different-communication-channels,31,optional,esco
chief ICT security officer,utilise-decision-support-system,30,essential,esco
chief ICT security officer,apply-operations-for-an-itil-based-environment,29,optional,esco
chief ICT security officer,ict-communications-protocols,28,optional,esco
chief ICT security officer,safeguard-online-privacy-and-identity,27,optional,esco
chief ICT security officer,ict-system-user-requirements,26,optional,esco
chief ICT security officer,internet-of-things,24,optional,esco
chief ICT security officer,implement-a-virtual-private-network,22,optional,esco
chief ICT security officer,software-anomalies,20,optional,esco
chief ICT security officer,implement-anti-virus-software,18,optional,esco
chief ICT security officer,implement-a-firewall,16,optional,esco
chief ICT security officer,world-wide-web-consortium-standards,14,optional,esco
chief ICT security officer,computer-programming,12,optional,esco
chief information officer,define-technology-strategy,95,essential,esco
chief information officer,optimise-choice-of-ict-solution,88,essential,esco
chief information officer,implement-corporate-governance,85,essential,esco
chief information officer,ensure-adherence-to-organisational-ict-standards,82,essential,esco
chief information officer,implement-ict-risk-management,80,essential,esco
chief information officer,maintain-plan-for-continuity-of-operations,79,essential,esco
chief information officer,carry-out-strategic-research,78,essential,esco
chief information officer,monitor-technology-trends,76,essential,esco
chief information officer,use-different-communication-channels,74,essential,esco
chief information officer,coordinate-technological-activities,73,essential,esco
chief information officer,ict-project-management-methodologies,72,essential,esco
chief information officer,forecast-future-ict-network-needs,71,essential,esco
chief information officer,market-analysis,70,essential,esco
chief information officer,review-development-process-of-an-organisation,69,essential,esco
chief information officer,information-architecture,68,essential,esco
chief information officer,lead-technology-development-of-an-organisation,67,optional,esco
chief information officer,information-structure,66,essential,esco
chief information officer,manage-budgets,64,optional,esco
chief information officer,systems-development-life-cycle,62,essential,esco
chief information officer,manage-staff,60,optional,esco
chief information officer,software-architecture-models,60,essential,esco
chief information officer,decision-support-systems,58,essential,esco
